지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,습도(%),습도 QC플래그
108,서울,2025-10-03 09:00,20,,.1,,1.6,,83,
108,서울,2025-10-03 10:00,20.2,,.1,,2.9,,83,
108,서울,2025-10-03 11:00,20.4,,.2,,2.7,,78,
108,서울,2025-10-03 12:00,21.8,,,9,2.9,,70,
108,서울,2025-10-03 13:00,22,,0,,2.3,,70,
108,서울,2025-10-03 14:00,22.1,,.1,,2.7,,69,
108,서울,2025-10-03 15:00,22.3,,0,,3.6,,70,
108,서울,2025-10-03 16:00,22,,0,,3,,76,
108,서울,2025-10-03 17:00,22,,,9,2.6,,74,
108,서울,2025-10-03 18:00,21.9,,,9,2.7,,72,
108,서울,2025-10-03 19:00,21.7,,,9,2.5,,71,
108,서울,2025-10-03 20:00,21.7,,,9,2.4,,68,
108,서울,2025-10-03 21:00,21.5,,,9,2,,74,
108,서울,2025-10-03 22:00,21.5,,,9,3,,69,
108,서울,2025-10-03 23:00,21.2,,,9,2.6,,67,
108,서울,2025-10-04 00:00,21.2,,,9,2.2,,67,
108,서울,2025-10-04 01:00,21.1,,,,2.7,,68,
108,서울,2025-10-04 02:00,21,,,,1.7,,69,
108,서울,2025-10-04 03:00,21,,,,1.6,,69,
108,서울,2025-10-04 04:00,21.1,,,,2.2,,72,
108,서울,2025-10-04 05:00,21.1,,,,2.2,,70,
108,서울,2025-10-04 06:00,21,,,,1.4,,70,
108,서울,2025-10-04 07:00,21,,,,2.3,,73,
108,서울,2025-10-04 08:00,21.5,,,,1.8,,73,
108,서울,2025-10-04 09:00,21.7,,0,,2,,74,
108,서울,2025-10-04 10:00,22.1,,0,,2.4,,74,
108,서울,2025-10-04 11:00,22.6,,,9,2.9,,74,
108,서울,2025-10-04 12:00,22.9,,0,,2,,77,
108,서울,2025-10-04 13:00,23.6,,0,,1.7,,77,
108,서울,2025-10-04 14:00,24.9,,,9,2.5,,71,
108,서울,2025-10-04 15:00,24.9,,,9,1.9,,71,
108,서울,2025-10-04 16:00,24.5,,,9,1.9,,72,
108,서울,2025-10-04 17:00,24.1,,,9,2.4,,74,
108,서울,2025-10-04 18:00,23.7,,,9,1.3,,75,
108,서울,2025-10-04 19:00,23.5,,,9,1.2,,75,
108,서울,2025-10-04 20:00,23.3,,,9,1,,78,
108,서울,2025-10-04 21:00,22.9,,0,,.3,,79,
108,서울,2025-10-04 22:00,22.5,,,9,1.9,,81,
108,서울,2025-10-04 23:00,22.2,,,9,1.4,,82,
108,서울,2025-10-05 00:00,22.2,,0,,.3,,82,
108,서울,2025-10-05 01:00,22.2,,0,,1,,83,
108,서울,2025-10-05 02:00,22.1,,,9,.9,,83,
108,서울,2025-10-05 03:00,22,,,9,1.4,,84,
108,서울,2025-10-05 04:00,21.9,,,9,1.5,,85,
108,서울,2025-10-05 05:00,21.7,,,9,1.5,,85,
108,서울,2025-10-05 06:00,21.7,,,9,1.3,,86,
108,서울,2025-10-05 07:00,21.6,,,9,1.8,,85,
108,서울,2025-10-05 08:00,21.7,,,9,1.1,,86,
108,서울,2025-10-05 09:00,21.9,,,9,1.5,,85,
108,서울,2025-10-05 10:00,21.7,,.6,,1.9,,91,
108,서울,2025-10-05 11:00,21.3,,10.4,,.9,,94,
108,서울,2025-10-05 12:00,21.3,,6.3,,2.3,,94,
108,서울,2025-10-05 13:00,21.8,,0,,1.8,,92,
108,서울,2025-10-05 14:00,21.5,,.3,,1.4,,93,
108,서울,2025-10-05 15:00,21.4,,.4,,1.9,,92,
108,서울,2025-10-05 16:00,21.8,,0,,2.3,,93,
108,서울,2025-10-05 17:00,21.6,,,9,1.9,,91,
108,서울,2025-10-05 18:00,21.3,,,9,1.9,,90,
108,서울,2025-10-05 19:00,20.9,,,9,2.2,,91,
108,서울,2025-10-05 20:00,20.7,,,9,1.8,,92,
108,서울,2025-10-05 21:00,20.8,,,9,2.5,,93,
108,서울,2025-10-05 22:00,20.9,,0,,1.4,,91,
108,서울,2025-10-05 23:00,20.7,,.1,,1.5,,93,
108,서울,2025-10-06 00:00,20.7,,0,,1.9,,93,
108,서울,2025-10-06 01:00,20.6,,,,1.5,,92,
108,서울,2025-10-06 02:00,20.6,,,,1.1,,92,
108,서울,2025-10-06 03:00,20.6,,,,1.6,,91,
108,서울,2025-10-06 04:00,20.5,,0,,2.3,,90,
108,서울,2025-10-06 05:00,20.3,,0,,2.9,,91,
108,서울,2025-10-06 06:00,20.1,,0,,3.1,,89,
108,서울,2025-10-06 07:00,20.1,,0,,2.5,,90,
108,서울,2025-10-06 08:00,19.7,,.3,,2.4,,95,
108,서울,2025-10-06 09:00,18.7,,3.9,,3.8,,95,
108,서울,2025-10-06 10:00,17.7,,1.3,,4,,93,
108,서울,2025-10-06 11:00,17.8,,.1,,4.2,,91,
108,서울,2025-10-06 12:00,17.8,,0,,3.9,,87,
108,서울,2025-10-06 13:00,17.6,,.1,,3.8,,89,
108,서울,2025-10-06 14:00,17.5,,.3,,4.2,,93,
108,서울,2025-10-06 15:00,17,,.8,,4.3,,94,
108,서울,2025-10-06 16:00,16.5,,1.1,,5,,96,
108,서울,2025-10-06 17:00,16.2,,1.4,,4.7,,97,
108,서울,2025-10-06 18:00,15.9,,2.1,,4.8,,97,
108,서울,2025-10-06 19:00,15.6,,5.9,,4.8,,98,
108,서울,2025-10-06 20:00,15.5,,3,,5.2,,97,
108,서울,2025-10-06 21:00,15.4,,3,,4.7,,98,
108,서울,2025-10-06 22:00,15.4,,1.7,,4.8,,98,
108,서울,2025-10-06 23:00,15.4,,4.1,,4.6,,99,
108,서울,2025-10-07 00:00,15.5,,7.7,,3.9,,99,
108,서울,2025-10-07 01:00,15.8,,1.5,,3.7,,99,
108,서울,2025-10-07 02:00,16.1,,1.6,,4.6,,99,
108,서울,2025-10-07 03:00,16.2,,.4,,4.9,,98,
108,서울,2025-10-07 04:00,16.5,,.2,,4.9,,96,
108,서울,2025-10-07 05:00,16.7,,.2,,4.5,,97,
108,서울,2025-10-07 06:00,16.7,,.7,,4.2,,98,
108,서울,2025-10-07 07:00,16.9,,.4,,4.2,,96,
108,서울,2025-10-07 08:00,17,,.6,,4.5,,98,
108,서울,2025-10-07 09:00,17.5,,0,,3.8,,96,
108,서울,2025-10-07 10:00,18.2,,0,,3.7,,94,
108,서울,2025-10-07 11:00,18.7,,0,,3.9,,91,
108,서울,2025-10-07 12:00,19.4,,0,,3,,90,
108,서울,2025-10-07 13:00,19.7,,0,,3.3,,89,
108,서울,2025-10-07 14:00,19.7,,0,,2.7,,87,
108,서울,2025-10-07 15:00,19.5,,.1,,2.8,,93,
108,서울,2025-10-07 16:00,19.6,,0,,2.8,,93,
108,서울,2025-10-07 17:00,19.4,,.2,,1.7,,94,
108,서울,2025-10-07 18:00,19.3,,.8,,1.3,,94,
108,서울,2025-10-07 19:00,19.1,,.1,,1.8,,95,
108,서울,2025-10-07 20:00,18.9,,0,,2,,95,
108,서울,2025-10-07 21:00,18.8,,0,,1.5,,96,
108,서울,2025-10-07 22:00,18.8,,.1,,.5,,95,
108,서울,2025-10-07 23:00,18.7,,.2,,1.4,,95,
108,서울,2025-10-08 00:00,18.5,,0,,1,,94,
108,서울,2025-10-08 01:00,18.4,,,,1,,93,
108,서울,2025-10-08 02:00,18.5,,,,.2,,94,
108,서울,2025-10-08 03:00,18.4,,,,1.2,,95,
108,서울,2025-10-08 04:00,18.3,,0,,.6,,94,
108,서울,2025-10-08 05:00,18.1,,0,,.2,,93,
108,서울,2025-10-08 06:00,17.9,,,9,.2,,94,
108,서울,2025-10-08 07:00,17.2,,,9,1.6,,93,
108,서울,2025-10-08 08:00,17.5,,,9,.8,,94,
108,서울,2025-10-08 09:00,19.8,,,9,1.8,,89,
108,서울,2025-10-08 10:00,22,,,9,1.9,,80,
108,서울,2025-10-08 11:00,23.7,,,9,2.2,,74,
108,서울,2025-10-08 12:00,24.7,,,9,1.2,,70,
108,서울,2025-10-08 13:00,26,,,9,2.7,,58,
108,서울,2025-10-08 14:00,26.9,,,9,2.3,,54,
108,서울,2025-10-08 15:00,27.5,,,9,1.6,,47,
108,서울,2025-10-08 16:00,27.7,,,9,1.4,,44,
108,서울,2025-10-08 17:00,26.4,,,9,3,,49,
108,서울,2025-10-08 18:00,24.5,,,9,3.5,,53,
108,서울,2025-10-08 19:00,23.1,,,9,2.6,,59,
108,서울,2025-10-08 20:00,22.1,,,9,.9,,65,
108,서울,2025-10-08 21:00,21.7,,,9,1.1,,66,
108,서울,2025-10-08 22:00,21.2,,,9,.3,,69,
108,서울,2025-10-08 23:00,21,,,9,.8,,70,
108,서울,2025-10-09 00:00,20.7,,,9,2,,68,
108,서울,2025-10-09 01:00,20.5,,,,2.3,,69,
108,서울,2025-10-09 02:00,20.4,,,,2.9,,71,
108,서울,2025-10-09 03:00,20.4,,,,2.9,,64,
108,서울,2025-10-09 04:00,20.2,,,,3.2,,64,
108,서울,2025-10-09 05:00,20,,,,2.9,,61,
108,서울,2025-10-09 06:00,19.8,,,,2.9,,60,
108,서울,2025-10-09 07:00,19.8,,,,2.6,,61,
108,서울,2025-10-09 08:00,19.9,,,,2.5,,66,
108,서울,2025-10-09 09:00,20.2,,,,3.7,,69,
108,서울,2025-10-09 10:00,20.8,,,,4,,69,
108,서울,2025-10-09 11:00,21.3,,,,4.2,,66,
108,서울,2025-10-09 12:00,22.3,,,,3.1,,65,
108,서울,2025-10-09 13:00,22.5,,,,3.5,,64,
108,서울,2025-10-09 14:00,22.3,,,,2.8,,66,
108,서울,2025-10-09 15:00,21.7,,0,,3.1,,65,
108,서울,2025-10-09 16:00,20.8,,0,,4.5,,69,
108,서울,2025-10-09 17:00,20.5,,0,,3.5,,68,
108,서울,2025-10-09 18:00,20,,0,,3.5,,69,
108,서울,2025-10-09 19:00,19.6,,0,,3.6,,71,
108,서울,2025-10-09 20:00,19.2,,0,,3.7,,71,
108,서울,2025-10-09 21:00,18.7,,0,,3.4,,75,
108,서울,2025-10-09 22:00,18,,0,,4.7,,79,
108,서울,2025-10-09 23:00,17.4,,0,,4.3,,85,
108,서울,2025-10-10 00:00,16.9,,0,,3.7,,90,
108,서울,2025-10-10 01:00,16.5,,.5,,3.2,,94,
108,서울,2025-10-10 02:00,16.1,,1.6,,4,,96,
108,서울,2025-10-10 03:00,16.1,,1.3,,2.9,,96,
108,서울,2025-10-10 04:00,16.1,,.6,,3.3,,95,
108,서울,2025-10-10 05:00,16.1,,.7,,2.8,,97,
108,서울,2025-10-10 06:00,16.2,,1,,3,,98,
108,서울,2025-10-10 07:00,16.3,,.9,,2.9,,98,
108,서울,2025-10-10 08:00,16.4,,.3,,1.6,,98,
108,서울,2025-10-10 09:00,16.6,,0,,2.8,,98,
108,서울,2025-10-10 10:00,16.8,,1,,2.5,,98,
108,서울,2025-10-10 11:00,17.3,,1.4,,2.1,,98,
108,서울,2025-10-10 12:00,17.5,,.3,,2.9,,98,
108,서울,2025-10-10 13:00,17.6,,1.2,,2.3,,98,
108,서울,2025-10-10 14:00,17.7,,1,,2.9,,98,
108,서울,2025-10-10 15:00,17.6,,.9,,2.9,,96,
108,서울,2025-10-10 16:00,17.5,,1.5,,2.5,,98,
108,서울,2025-10-10 17:00,17.4,,2,,2.9,,99,
108,서울,2025-10-10 18:00,17.3,,5.6,,3.1,,99,
108,서울,2025-10-10 19:00,17.2,,4.3,,3.2,,99,
108,서울,2025-10-10 20:00,17.3,,6.9,,3.1,,99,
108,서울,2025-10-10 21:00,17.3,,4.6,,3.8,,100,
108,서울,2025-10-10 22:00,17.3,,5.3,,3.3,,99,
108,서울,2025-10-10 23:00,17.3,,4.6,,2.5,,100,
108,서울,2025-10-11 00:00,17.3,,1.8,,2.9,,100,
108,서울,2025-10-11 01:00,17.3,,1.6,,2.7,,100,
108,서울,2025-10-11 02:00,17.3,,4.6,,2.5,,100,
108,서울,2025-10-11 03:00,17.4,,1.6,,2.3,,100,
108,서울,2025-10-11 04:00,17.4,,1.9,,1.8,,100,
108,서울,2025-10-11 05:00,17.5,,2.1,,1.7,,99,
108,서울,2025-10-11 06:00,17.7,,1.2,,1.4,,99,
108,서울,2025-10-11 07:00,17.9,,1,,1.8,,100,
108,서울,2025-10-11 08:00,18.1,,1.5,,1.1,,100,
108,서울,2025-10-11 09:00,18.4,,.6,,1.2,,98,
108,서울,2025-10-11 10:00,19.1,,0,,1.6,,100,
108,서울,2025-10-11 11:00,20.3,,0,,2.3,,98,
108,서울,2025-10-11 12:00,21.1,,0,,2.4,,95,
108,서울,2025-10-11 13:00,22.6,,,9,2.7,,90,
108,서울,2025-10-11 14:00,23.7,,,9,4.8,,77,
108,서울,2025-10-11 15:00,23.7,,,9,4.8,,74,
108,서울,2025-10-11 16:00,23.6,,,9,3.5,,78,
108,서울,2025-10-11 17:00,23.3,,,9,3.9,,81,
108,서울,2025-10-11 18:00,22.6,,.7,,3.8,,91,
108,서울,2025-10-11 19:00,22.2,,.8,,3.4,,96,
108,서울,2025-10-11 20:00,22.1,,3.5,,2.8,,97,
108,서울,2025-10-11 21:00,21.4,,.2,,1.4,,94,
108,서울,2025-10-11 22:00,20.8,,.2,,3.3,,96,
108,서울,2025-10-11 23:00,19.9,,1,,1.9,,93,
108,서울,2025-10-12 00:00,19.7,,0,,1.4,,94,
108,서울,2025-10-12 01:00,19.3,,,,1.9,,95,
108,서울,2025-10-12 02:00,18.7,,,,2.3,,95,
108,서울,2025-10-12 03:00,17.8,,,,1.6,,95,
108,서울,2025-10-12 04:00,17.7,,,,1.1,,96,
108,서울,2025-10-12 05:00,17.6,,,,1.3,,95,
108,서울,2025-10-12 06:00,17.7,,,,.9,,94,
108,서울,2025-10-12 07:00,17.6,,0,,1.1,,95,
108,서울,2025-10-12 08:00,17.6,,.1,,.6,,95,
108,서울,2025-10-12 09:00,17.9,,0,,1.2,,94,
108,서울,2025-10-12 10:00,18.9,,,9,1,,93,
108,서울,2025-10-12 11:00,20.3,,,9,2.2,,87,
108,서울,2025-10-12 12:00,20.9,,,9,2.1,,84,
108,서울,2025-10-12 13:00,21.3,,,9,1.7,,82,
108,서울,2025-10-12 14:00,21.2,,,9,3.1,,76,
108,서울,2025-10-12 15:00,20.5,,,9,4,,74,
108,서울,2025-10-12 16:00,20.5,,,9,3.8,,73,
108,서울,2025-10-12 17:00,19.9,,,9,3.6,,74,
108,서울,2025-10-12 18:00,19.5,,,9,3.1,,76,
108,서울,2025-10-12 19:00,19.2,,0,,2.7,,78,
108,서울,2025-10-12 20:00,19,,0,,2.9,,78,
108,서울,2025-10-12 21:00,19,,,9,3.5,,77,
108,서울,2025-10-12 22:00,18.9,,,9,3.1,,79,
108,서울,2025-10-12 23:00,18.8,,,9,3.2,,79,
108,서울,2025-10-13 00:00,18.3,,0,,3.1,,83,
108,서울,2025-10-13 01:00,17.8,,0,,2.9,,86,
108,서울,2025-10-13 02:00,17.2,,.1,,3.2,,94,
108,서울,2025-10-13 03:00,16.9,,.1,,3.2,,94,
108,서울,2025-10-13 04:00,16.8,,0,,3,,93,
108,서울,2025-10-13 05:00,16.8,,2.7,,2.2,,96,
108,서울,2025-10-13 06:00,16.7,,3.4,,2.7,,98,
108,서울,2025-10-13 07:00,16.4,,2.1,,3.7,,97,
108,서울,2025-10-13 08:00,16.4,,2.1,,3.3,,97,
108,서울,2025-10-13 09:00,16.5,,0,,3.3,,95,
108,서울,2025-10-13 10:00,16.5,,,9,3.8,,91,
108,서울,2025-10-13 11:00,16.8,,,9,3.5,,89,
108,서울,2025-10-13 12:00,16.9,,,9,3.1,,88,
108,서울,2025-10-13 13:00,16.4,,.7,,3.9,,93,
108,서울,2025-10-13 14:00,16.1,,0,,4.1,,94,
108,서울,2025-10-13 15:00,15.9,,2.2,,2.9,,97,
108,서울,2025-10-13 16:00,15.5,,.9,,4,,97,
108,서울,2025-10-13 17:00,15,,2.5,,4.3,,96,
108,서울,2025-10-13 18:00,14.4,,4.2,,4.7,,97,
108,서울,2025-10-13 19:00,14.1,,3,,4,,97,
108,서울,2025-10-13 20:00,13.9,,.8,,3.8,,97,
108,서울,2025-10-13 21:00,14,,.3,,3.3,,96,
108,서울,2025-10-13 22:00,14,,0,,2.9,,96,
108,서울,2025-10-13 23:00,14.2,,,9,3,,94,
108,서울,2025-10-14 00:00,14.4,,,9,3.3,,90,
108,서울,2025-10-14 01:00,14.6,,,,2.7,,89,
108,서울,2025-10-14 02:00,14.8,,,,3.1,,89,
108,서울,2025-10-14 03:00,15,,0,,3.1,,89,
108,서울,2025-10-14 04:00,14.7,,0,,3.1,,94,
108,서울,2025-10-14 05:00,14.6,,.3,,2.3,,97,
108,서울,2025-10-14 06:00,14.6,,.1,,3.4,,96,
108,서울,2025-10-14 07:00,14.7,,.2,,3.3,,95,
108,서울,2025-10-14 08:00,15.1,,0,,3.6,,93,
108,서울,2025-10-14 09:00,16,,0,,3.7,,91,
108,서울,2025-10-14 10:00,17.1,,,9,3.4,,84,
108,서울,2025-10-14 11:00,18.5,,,9,2.8,,79,
108,서울,2025-10-14 12:00,19.9,,,9,3.3,,71,
108,서울,2025-10-14 13:00,20.5,,,9,3.8,,70,
108,서울,2025-10-14 14:00,20.8,,,9,3.5,,70,
108,서울,2025-10-14 15:00,20.6,,,9,3.9,,69,
108,서울,2025-10-14 16:00,20.8,,,9,3.1,,68,
108,서울,2025-10-14 17:00,20.4,,,9,2.7,,71,
108,서울,2025-10-14 18:00,19.9,,,9,3,,71,
108,서울,2025-10-14 19:00,19.5,,0,,2.3,,74,
108,서울,2025-10-14 20:00,19.2,,,9,2.9,,75,
108,서울,2025-10-14 21:00,18.8,,,9,1.5,,76,
108,서울,2025-10-14 22:00,18.8,,,9,2.3,,75,
108,서울,2025-10-14 23:00,18.5,,,9,3.5,,77,
108,서울,2025-10-15 00:00,18,,,9,3.8,,79,
108,서울,2025-10-15 01:00,17.9,,,,2.4,,77,
108,서울,2025-10-15 02:00,17.3,,,,1.9,,79,
108,서울,2025-10-15 03:00,16.9,,,,2.2,,80,
108,서울,2025-10-15 04:00,16.7,,,,2,,82,
108,서울,2025-10-15 05:00,16.4,,,,2.6,,85,
108,서울,2025-10-15 06:00,16.3,,,,2.3,,84,
108,서울,2025-10-15 07:00,16.5,,,,2.8,,84,
108,서울,2025-10-15 08:00,17.3,,,,3,,82,
108,서울,2025-10-15 09:00,18.9,,,,2.8,,75,
108,서울,2025-10-15 10:00,21.1,,,,3.4,,69,
108,서울,2025-10-15 11:00,22.6,,,,2.3,,63,
108,서울,2025-10-15 12:00,23.4,,,,2.9,,59,
108,서울,2025-10-15 13:00,24.9,,,,2.5,,56,
108,서울,2025-10-15 14:00,25.2,,,,2.9,,56,
108,서울,2025-10-15 15:00,24.4,,,,2.3,,60,
108,서울,2025-10-15 16:00,23.9,,,,2.3,,62,
108,서울,2025-10-15 17:00,23.4,,,,2.2,,62,
108,서울,2025-10-15 18:00,22.9,,0,,1.7,,65,
108,서울,2025-10-15 19:00,21.9,,.2,,3.1,,73,
108,서울,2025-10-15 20:00,20.4,,0,,1.8,,79,
108,서울,2025-10-15 21:00,20,,0,,2.1,,84,
108,서울,2025-10-15 22:00,19.8,,0,,2.3,,82,
108,서울,2025-10-15 23:00,19.6,,.2,,.7,,86,
108,서울,2025-10-16 00:00,18.8,,1.1,,2.6,,91,
108,서울,2025-10-16 01:00,18.5,,.6,,1.9,,92,
108,서울,2025-10-16 02:00,18,,.5,,2.4,,92,
108,서울,2025-10-16 03:00,17.6,,.2,,3.3,,92,
108,서울,2025-10-16 04:00,17.3,,0,,3.2,,91,
108,서울,2025-10-16 05:00,17.4,,,9,.4,,89,
108,서울,2025-10-16 06:00,17.3,,,9,.9,,89,
108,서울,2025-10-16 07:00,17.1,,,9,.5,,90,
108,서울,2025-10-16 08:00,17.1,,,9,1,,89,
108,서울,2025-10-16 09:00,19.1,,,9,2.7,,82,
108,서울,2025-10-16 10:00,20.4,,,9,2.2,,76,
108,서울,2025-10-16 11:00,22.4,,,9,1.9,,67,
108,서울,2025-10-16 12:00,23.7,,,9,1.1,,66,
108,서울,2025-10-16 13:00,23.3,,,9,2.1,,65,
108,서울,2025-10-16 14:00,24,,,9,1.5,,62,
108,서울,2025-10-16 15:00,24.4,,,9,3.8,,62,
108,서울,2025-10-16 16:00,24.7,,,9,3.6,,62,
108,서울,2025-10-16 17:00,23.2,,,9,2.4,,65,
108,서울,2025-10-16 18:00,21.9,,,9,2.6,,68,
108,서울,2025-10-16 19:00,20.9,,,9,2.4,,72,
108,서울,2025-10-16 20:00,20.2,,,9,3.6,,71,
108,서울,2025-10-16 21:00,19.7,,,9,3.7,,71,
108,서울,2025-10-16 22:00,19.2,,,9,3.4,,71,
108,서울,2025-10-16 23:00,18.6,,,9,3.7,,72,
108,서울,2025-10-17 00:00,18.1,,,9,4.3,,72,
108,서울,2025-10-17 01:00,17.7,,,,2.3,,74,
108,서울,2025-10-17 02:00,17.5,,,,3.6,,74,
108,서울,2025-10-17 03:00,17.1,,,,2.7,,77,
108,서울,2025-10-17 04:00,16.7,,,,1.5,,77,
108,서울,2025-10-17 05:00,16.1,,,,2.2,,79,
108,서울,2025-10-17 06:00,15.6,,,,2.3,,82,
108,서울,2025-10-17 07:00,15.7,,,,2.4,,83,
108,서울,2025-10-17 08:00,16.6,,,,3.1,,81,
108,서울,2025-10-17 09:00,18.5,,,,2.3,,74,
108,서울,2025-10-17 10:00,19.7,,,,3.3,,70,
108,서울,2025-10-17 11:00,22.1,,,,2.5,,65,
108,서울,2025-10-17 12:00,23.5,,,,3.3,,59,
108,서울,2025-10-17 13:00,24.4,,,,4.1,,56,
108,서울,2025-10-17 14:00,24.4,,,,3.2,,55,
108,서울,2025-10-17 15:00,24,,,,2.6,,58,
108,서울,2025-10-17 16:00,23.3,,0,,2.2,,60,
108,서울,2025-10-17 17:00,22.9,,0,,1,,63,
108,서울,2025-10-17 18:00,22.2,,0,,1.5,,69,
108,서울,2025-10-17 19:00,20.7,,.4,,1.5,,80,
108,서울,2025-10-17 20:00,19.9,,.2,,1.2,,84,
108,서울,2025-10-17 21:00,19.4,,1,,1.5,,87,
108,서울,2025-10-17 22:00,19,,5.3,,.9,,91,
108,서울,2025-10-17 23:00,18.7,,3.8,,.6,,91,
108,서울,2025-10-18 00:00,18.6,,.6,,.8,,92,
108,서울,2025-10-18 01:00,18.3,,1.8,,1.8,,93,
108,서울,2025-10-18 02:00,18,,1.2,,1.1,,92,
108,서울,2025-10-18 03:00,17.7,,2.2,,3.1,,95,
108,서울,2025-10-18 04:00,16.8,,2.4,,3.4,,94,
108,서울,2025-10-18 05:00,16.2,,1.7,,2.5,,93,
108,서울,2025-10-18 06:00,16,,1.4,,2,,94,
108,서울,2025-10-18 07:00,16,,.5,,1.5,,95,
108,서울,2025-10-18 08:00,15.3,,0,,3.8,,92,
108,서울,2025-10-18 09:00,15.3,,,9,2.4,,92,
108,서울,2025-10-18 10:00,15.7,,,9,1.4,,90,
108,서울,2025-10-18 11:00,15.3,,,9,1.7,,88,
108,서울,2025-10-18 12:00,15.8,,,9,2.9,,86,
108,서울,2025-10-18 13:00,16.1,,,9,2.7,,85,
108,서울,2025-10-18 14:00,16.2,,,9,2.9,,83,
108,서울,2025-10-18 15:00,16.4,,,9,2.4,,81,
108,서울,2025-10-18 16:00,16.5,,,9,2.1,,81,
108,서울,2025-10-18 17:00,16.1,,,9,2.3,,80,
108,서울,2025-10-18 18:00,15.8,,,9,3.2,,83,
108,서울,2025-10-18 19:00,15.7,,,9,1.8,,83,
108,서울,2025-10-18 20:00,15.5,,,9,1.7,,84,
108,서울,2025-10-18 21:00,15.1,,,9,.8,,83,
108,서울,2025-10-18 22:00,14.6,,,9,1.6,,85,
108,서울,2025-10-18 23:00,14.3,,,9,1.2,,86,
108,서울,2025-10-19 00:00,14.2,,,9,1.6,,88,
108,서울,2025-10-19 01:00,14.2,,,,2.5,,88,
108,서울,2025-10-19 02:00,14.2,,,,2.5,,89,
108,서울,2025-10-19 03:00,14.2,,,,2.2,,86,
108,서울,2025-10-19 04:00,14,,,,2.8,,86,
108,서울,2025-10-19 05:00,13.5,,,,2,,86,
108,서울,2025-10-19 06:00,13.1,,,,1.4,,86,
108,서울,2025-10-19 07:00,12.8,,,,1.4,,89,
108,서울,2025-10-19 08:00,13.6,,,,1.7,,91,
108,서울,2025-10-19 09:00,15.6,,,,2.3,,81,
108,서울,2025-10-19 10:00,17.9,,,,1.1,,74,
108,서울,2025-10-19 11:00,18.4,,,,1.2,,72,
108,서울,2025-10-19 12:00,18.7,,,,2.5,,72,
108,서울,2025-10-19 13:00,18.4,,,,2.8,,72,
108,서울,2025-10-19 14:00,18.6,,,,3.1,,67,
108,서울,2025-10-19 15:00,19.1,,,,2.8,,59,
108,서울,2025-10-19 16:00,18.2,,,,3.8,,64,
108,서울,2025-10-19 17:00,16.9,,,,3.9,,63,
108,서울,2025-10-19 18:00,14.9,,,,4.7,,60,
108,서울,2025-10-19 19:00,13.5,,,,4.8,,61,
108,서울,2025-10-19 20:00,12.3,,,,4.3,,60,
108,서울,2025-10-19 21:00,11.3,,,,3.8,,61,
108,서울,2025-10-19 22:00,10.6,,,,3.7,,64,
108,서울,2025-10-19 23:00,9.7,,,,3.9,,69,
108,서울,2025-10-20 00:00,8.9,,,,5.1,,67,
108,서울,2025-10-20 01:00,8.2,,,,4.3,,67,
108,서울,2025-10-20 02:00,7.3,,,,2.7,,72,
108,서울,2025-10-20 03:00,6.7,,,,3.9,,72,
108,서울,2025-10-20 04:00,6.2,,,,2.4,,73,
108,서울,2025-10-20 05:00,5.9,,,,2.2,,76,
108,서울,2025-10-20 06:00,5.6,,,,1.7,,77,
108,서울,2025-10-20 07:00,5.3,,,,1.3,,79,
108,서울,2025-10-20 08:00,6.3,,,,2.4,,80,
108,서울,2025-10-20 09:00,7.7,,,,2.2,,76,
108,서울,2025-10-20 10:00,10.1,,,,1.3,,69,
108,서울,2025-10-20 11:00,12,,,,1.7,,67,
108,서울,2025-10-20 12:00,13.5,,,,2.2,,66,
108,서울,2025-10-20 13:00,13.9,,,,3.9,,60,
108,서울,2025-10-20 14:00,15.4,,,,3.4,,60,
108,서울,2025-10-20 15:00,15.8,,,,2.8,,56,
108,서울,2025-10-20 16:00,15.7,,,,2.5,,59,
108,서울,2025-10-20 17:00,14.7,,,,1.9,,60,
108,서울,2025-10-20 18:00,13.5,,,,3.1,,63,
108,서울,2025-10-20 19:00,12.2,,,,3.4,,63,
108,서울,2025-10-20 20:00,11.1,,,,3.6,,55,
108,서울,2025-10-20 21:00,10,,,,3.1,,55,
108,서울,2025-10-20 22:00,8.9,,,,1.9,,57,
108,서울,2025-10-20 23:00,8.2,,,,2.1,,58,
108,서울,2025-10-21 00:00,7.4,,,,1.2,,62,
108,서울,2025-10-21 01:00,6.8,,,,2.1,,63,
108,서울,2025-10-21 02:00,6.3,,,,1.4,,64,
108,서울,2025-10-21 03:00,5.8,,,,.9,,69,
108,서울,2025-10-21 04:00,5.7,,,,1.4,,70,
108,서울,2025-10-21 05:00,5.1,,,,1.2,,73,
108,서울,2025-10-21 06:00,4.9,,,,1.3,,73,
108,서울,2025-10-21 07:00,4.8,,,,.7,,75,
108,서울,2025-10-21 08:00,5.2,,,,.5,,77,
108,서울,2025-10-21 09:00,7.7,,,,.5,,71,
108,서울,2025-10-21 10:00,9.4,,,,1.1,,67,
108,서울,2025-10-21 11:00,10.5,,,,2.1,,65,
108,서울,2025-10-21 12:00,12.6,,,,2.1,,61,
108,서울,2025-10-21 13:00,13.4,,,,2.4,,62,
108,서울,2025-10-21 14:00,13.8,,,,2.7,,62,
108,서울,2025-10-21 15:00,14,,,,2.3,,61,
